ID,Task,Extraversion,Extravert,AllConn_CEN,AllConn_DMN,AllConn_SN,Intra_CEN,Intra_DMN,Intra_SN,Extra_CEN,Extra_DMN,Extra_SN,CEN_SN,SN_DMN,DMN_CEN,Intra_CEN_z,Intra_DMN_z,Intra_SN_z,Extra_CEN_z,Extra_DMN_z,Extra_SN_z,CEN_SN_z,SN_DMN_z,DMN_CEN_z
sub-2039,Meditation,18,0,3,11,61,37,47,151,3,11,61,57,42,24,1.4441,1.4757,1.6019,1.2548,1.4324,1.3386,1.4683,1.4328,1.3111
sub-2039,Meditation,18,0,2,21,41,35,30,140,2,21,41,76,27,7,1.65,1.6187,1.6834,1.5331,1.4887,1.4343,1.5242,1.4727,1.4855
sub-2039,Meditation,18,0,10,39,128,10,33,209,10,39,128,39,11,10,1.6814,1.8342,1.843,1.441,1.7169,1.6066,1.4999,1.6739,1.3867
sub-2039,Meditation,18,0,3,33,58,30,45,180,3,33,58,65,24,15,1.5852,1.8764,1.7231,1.3654,1.618,1.4068,1.5707,1.5019,1.5412
sub-2039,Meditation,18,0,0,18,34,39,50,163,0,18,34,61,43,19,1.3786,1.596,1.4794,,1.3058,1.2007,1.4631,1.3325,1.3629
sub-2039,Meditation,18,0,2,13,80,44,50,124,2,13,80,51,41,15,1.7484,1.8088,1.7698,1.565,1.6223,1.5894,1.7199,1.6681,1.6695
sub-2039,Meditation,18,0,5,19,94,30,47,157,5,19,94,45,17,19,1.5666,1.661,1.5881,1.3888,1.4454,1.4255,1.5502,1.4504,1.4117
sub-2039,Meditation,18,0,8,22,119,24,41,117,8,22,119,19,16,19,1.4642,1.5193,1.5851,1.3026,1.3004,1.4296,1.4704,1.3648,1.4291
sub-2039,Meditation,18,0,3,27,28,19,51,152,3,27,28,66,31,17,1.7989,2.1404,2.0556,1.525,2.0342,1.7635,1.8838,1.865,1.7762
sub-2039,Meditation,18,0,1,24,51,36,47,117,1,24,51,46,39,8,1.4954,1.5897,1.5897,1.0881,1.3893,1.4034,1.4889,1.4644,1.4178
sub-2039,Meditation,18,0,3,25,66,31,46,188,3,25,66,47,26,14,1.4748,1.7239,1.5752,1.2178,1.4305,1.4022,1.4796,1.4041,1.4057
sub-2039,Meditation,18,0,7,19,99,32,45,168,7,19,99,42,14,16,1.6637,1.8214,1.7274,1.5211,1.5905,1.593,1.6596,1.6402,1.51
sub-2039,Meditation,18,0,6,15,92,37,48,127,6,15,92,41,25,17,1.6722,1.7342,1.6992,1.5082,1.5404,1.5626,1.6754,1.5668,1.5492
sub-2039,Meditation,18,0,5,18,85,30,47,145,5,18,85,42,18,24,1.3898,1.5335,1.4415,1.1297,1.313,1.287,1.3484,1.3039,1.2586
sub-2039,Meditation,18,0,5,17,118,22,39,153,5,17,118,23,16,17,1.4103,1.5277,1.4998,1.1848,1.354,1.3687,1.3984,1.3862,1.2312
sub-2039,Meditation,18,0,5,20,82,31,47,151,5,20,82,41,21,19,1.363,1.5314,1.4168,1.0616,1.2434,1.2658,1.3305,1.2977,1.2862
sub-2039,Meditation,18,0,0,19,58,33,53,153,0,19,58,50,39,20,1.3911,1.5648,1.4394,,1.2711,1.2187,1.373,1.2713,1.3775
sub-2039,Meditation,18,0,6,17,110,34,42,123,6,17,110,36,34,13,2.0345,2.1319,2.1178,1.9882,1.8514,1.9596,2.0861,1.995,2.0078
sub-2039,Meditation,18,0,7,13,83,32,44,150,7,13,83,60,15,32,1.4798,1.4958,1.5693,1.3078,1.4503,1.3617,1.4515,1.4456,1.3676
sub-2039,Meditation,18,0,5,28,66,20,50,166,5,28,66,33,17,23,1.3542,1.5834,1.5757,1.2203,1.398,1.3563,1.4079,1.4886,1.3092
sub-2040,BreathNVHA,17,0,21,17,78,28,25,136,21,17,78,104,29,33,2.1436,1.9355,1.997,2.1334,1.8495,1.9145,1.9974,1.9805,1.8609
sub-2040,BreathNVHA,17,0,22,18,93,24,25,166,22,18,93,99,31,31,2.0394,1.754,1.894,2.0561,1.766,1.8555,1.9515,1.8627,1.7607
sub-2040,BreathNVHA,17,0,21,16,98,23,11,135,21,16,98,91,30,23,1.9517,1.9871,2.0559,2.1425,1.999,2.0163,2.0325,1.8381,1.7785
sub-2040,BreathNVHA,17,0,22,12,74,23,28,131,22,12,74,87,29,19,1.3413,1.3342,1.4042,1.512,1.407,1.3481,1.3622,1.2492,1.338
sub-2040,BreathNVHA,17,0,33,12,84,25,40,125,33,12,84,87,34,30,1.7087,1.6193,1.6648,1.6233,1.6659,1.6261,1.598,1.6375,1.6092
sub-2040,BreathNVHA,17,0,38,20,84,29,25,107,38,20,84,84,26,21,1.6129,1.632,1.7,1.7391,1.6157,1.701,1.663,1.5666,1.5997
sub-2040,BreathNVHA,17,0,33,17,93,29,22,128,33,17,93,93,26,28,1.5837,1.5434,1.5962,1.665,1.5434,1.5855,1.5783,1.5334,1.505
sub-2040,BreathNVHA,17,0,29,13,81,30,33,128,29,13,81,86,34,28,1.524,1.5325,1.5677,1.5789,1.5354,1.5125,1.5466,1.4824,1.4983
sub-2040,BreathNVHA,17,0,27,10,71,25,48,119,27,10,71,85,31,33,1.6113,1.5537,1.6219,1.5525,1.5967,1.5283,1.559,1.5708,1.4934
sub-2040,BreathNVHA,17,0,24,17,70,23,35,118,24,17,70,85,40,26,1.8102,1.8697,1.8352,1.9458,1.8739,1.7358,1.794,1.8612,1.7359
sub-2040,BreathNVHA,17,0,36,20,90,28,17,105,36,20,90,81,23,17,1.6157,1.6356,1.6809,1.7208,1.6013,1.692,1.6642,1.5464,1.65
sub-2040,BreathNVHA,17,0,26,9,99,23,34,150,26,9,99,91,32,29,1.7639,1.5091,1.6355,1.6124,1.5884,1.5091,1.6677,1.5046,1.473
sub-2040,BreathNVHA,17,0,30,13,79,25,32,122,30,13,79,91,31,31,1.6093,1.5363,1.5839,1.563,1.5682,1.5354,1.536,1.5052,1.4792
sub-2040,BreathNVHA,17,0,31,21,98,29,21,147,31,21,98,97,29,28,1.6519,1.5237,1.6566,1.7353,1.5693,1.6806,1.6858,1.5254,1.5186
sub-2040,BreathNVHA,17,0,19,14,31,17,51,90,19,14,31,65,29,20,1.5369,1.625,1.6297,1.5288,1.5947,1.5252,1.4519,1.5744,1.5945
sub-2040,BreathNVHA,17,0,23,14,91,36,28,136,23,14,91,100,26,26,1.4114,1.3356,1.4073,1.5262,1.377,1.3127,1.4212,1.3802,1.3744
sub-2040,BreathNVHA,17,0,26,18,94,25,15,140,26,18,94,97,24,23,1.5882,1.5095,1.6009,1.7306,1.5076,1.5973,1.608,1.4613,1.4507
sub-2040,BreathNVHA,17,0,18,10,82,23,37,148,18,10,82,91,29,30,1.8291,1.5609,1.6513,1.7794,1.5767,1.5377,1.6993,1.5701,1.5229
sub-2040,BreathNVHA,17,0,22,25,79,19,35,160,22,25,79,96,31,22,1.781,1.6485,1.7405,1.749,1.5615,1.6369,1.7815,1.6183,1.6502
sub-2040,BreathNVHA,17,0,25,19,103,27,15,144,25,19,103,95,24,24,1.735,1.6636,1.7734,1.8786,1.7014,1.7538,1.7937,1.6463,1.6355
sub-2040,BreathNVHA,17,0,18,14,44,32,41,96,18,14,44,85,32,39,1.6953,1.7914,1.6847,1.7842,1.7439,1.5792,1.6453,1.7305,1.6277
sub-2040,BreathNVHA,17,0,34,16,87,27,23,114,34,16,87,86,25,25,1.7024,1.7637,1.76,1.7717,1.7426,1.6824,1.669,1.6746,1.6143
sub-2040,BreathNVLA,17,0,14,11,61,17,51,85,14,11,61,44,30,11,1.553,1.7017,1.5634,1.4879,1.3217,1.5453,1.5464,1.5275,1.4093
sub-2040,BreathNVLA,17,0,11,3,56,21,29,87,11,3,56,50,20,15,1.4481,1.5115,1.4272,1.2238,1.0668,1.3131,1.4408,1.4208,1.2474
sub-2040,BreathNVLA,17,0,11,1,50,25,33,92,11,1,50,61,17,9,1.2826,1.1517,1.2421,1.09,0.78198,1.0546,1.134,1.081,1.0317
sub-2040,BreathNVLA,17,0,14,5,96,16,16,105,14,5,96,38,7,5,1.296,1.4516,1.4886,1.5785,1.1183,1.4653,1.4522,1.2945,1.2195
sub-2040,BreathNVLA,17,0,11,3,71,14,43,84,11,3,71,41,18,25,1.5633,1.5999,1.5538,1.4241,1.7883,1.4877,1.3305,1.438,1.2749
sub-2040,BreathNVLA,17,0,23,13,51,29,53,65,23,13,51,55,17,32,2.1637,2.1636,1.9048,1.854,1.8517,1.7936,1.8936,1.9122,1.908
sub-2040,BreathNVLA,17,0,31,10,76,34,48,86,31,10,76,60,20,15,1.7436,1.786,1.7535,1.6312,1.5972,1.6325,1.5959,1.684,1.5639
sub-2040,BreathNVLA,17,0,19,25,68,22,36,85,19,25,68,51,14,19,1.9231,1.862,1.8536,1.8589,1.6804,1.7494,1.8481,1.7935,1.6916
sub-2040,BreathNVLA,17,0,24,14,82,23,46,87,24,14,82,39,14,22,1.7728,1.5901,1.5292,1.5289,1.3563,1.3794,1.4808,1.529,1.3432
sub-2040,BreathNVLA,17,0,24,16,70,23,41,81,24,16,70,45,14,18,1.8108,1.7111,1.673,1.6114,1.4899,1.5392,1.6223,1.652,1.4988
sub-2040,BreathNVLA,17,0,18,11,91,15,10,99,18,11,91,55,12,7,1.6022,1.5587,1.6068,1.5041,1.2898,1.5252,1.5437,1.4323,1.3419
sub-2040,BreathNVLA,17,0,10,19,55,25,32,73,10,19,55,59,16,22,1.7732,1.7927,1.8615,1.6681,1.5451,1.6291,1.7495,1.6624,1.776
sub-2040,BreathNVLA,17,0,16,17,56,23,29,64,16,17,56,69,16,28,2.233,2.246,2.1908,2.1122,1.9928,1.9826,2.155,2.1616,2.0434
sub-2040,BreathNVLA,17,0,13,7,47,24,50,54,13,7,47,44,16,18,1.7575,1.8078,1.7472,1.6668,1.6366,1.6274,1.678,1.6983,1.5773
sub-2040,BreathNVLA,17,0,8,6,62,16,27,79,8,6,62,47,23,18,1.7718,1.7167,1.8477,1.4964,1.4399,1.7526,1.7955,1.5556,1.7087
sub-2040,BreathNVLA,17,0,11,17,56,25,34,72,11,17,56,56,16,23,1.7352,1.7332,1.8224,1.634,1.4539,1.5709,1.6692,1.5901,1.6487
sub-2040,BreathNVLA,17,0,13,12,77,13,19,91,13,12,77,49,15,11,1.5322,1.4319,1.4892,1.4479,1.1704,1.419,1.4635,1.2831,1.2653
sub-2040,BreathNVLA,17,0,17,3,69,22,36,75,17,3,69,40,13,17,1.5755,1.4758,1.5025,1.1147,1.0172,1.391,1.255,1.2984,1.1922
sub-2040,BreathNVLA,17,0,30,11,51,34,43,71,30,11,51,57,18,25,2.2767,2.3526,2.272,2.166,2.2294,2.2086,2.2509,2.2784,2.0555
sub-2040,BreathNVLA,17,0,10,11,44,21,60,61,10,11,44,37,30,19,1.742,1.9265,1.6946,1.5485,1.53,1.6625,1.6051,1.717,1.479
sub-2040,BreathNVLA,17,0,16,22,61,23,31,81,16,22,61,59,15,23,2.0325,2.0361,1.9354,1.7981,1.7576,1.7924,1.9308,1.8856,1.8065
sub-2040,BreathNVLA,17,0,21,5,72,32,36,115,21,5,72,75,9,14,1.4204,1.2315,1.3824,1.3341,1.0349,1.2264,1.2934,1.2201,1.0781
sub-2040,Meditation,17,0,10,11,44,28,21,96,10,11,44,62,10,9,1.2139,1.0162,1.1712,1.1055,0.97226,1.063,1.0636,1.0765,1.0641
sub-2040,Meditation,17,0,1,16,30,24,34,64,1,16,30,39,11,2,1.1051,1.1566,1.204,0.84827,1.0756,1.0061,1.0642,1.1183,1.3054
sub-2040,Meditation,17,0,6,13,42,25,29,104,6,13,42,59,12,2,1.2501,1.147,1.2928,1.0275,1.1514,1.0955,1.1883,1.1393,1.4928
sub-2040,Meditation,17,0,6,12,31,17,24,88,6,12,31,38,11,4,1.2186,1.1684,1.2539,1.0545,1.1553,1.0658,1.1883,1.1449,1.2167
sub-2040,Meditation,17,0,3,27,20,20,47,69,3,27,20,37,7,4,1.1895,1.3785,1.2995,1.0748,1.1531,1.0897,1.2008,1.2097,1.7543
sub-2040,Meditation,17,0,7,10,33,15,13,86,7,10,33,39,11,5,1.3392,1.1378,1.3272,1.2139,1.187,1.1997,1.2737,1.2473,1.3697
sub-2040,Meditation,17,0,2,18,29,13,31,85,2,18,29,33,14,2,1.3774,1.4456,1.4795,1.0448,1.2937,1.33,1.4252,1.3619,1.9148
sub-2040,Meditation,17,0,10,15,31,33,28,101,10,15,31,69,11,4,1.2204,1.1525,1.234,0.92778,1.1467,1.0803,1.1497,1.0281,0.968
sub-2040,Meditation,17,0,7,16,33,29,28,118,7,16,33,62,10,6,1.1455,1.0213,1.1468,0.8595,1.0567,0.93896,1.0142,0.99869,0.93965
sub-2040,Meditation,17,0,3,14,23,31,27,81,3,14,23,54,8,4,1.1501,1.0837,1.2044,1.0338,1.1097,1.0423,1.1057,1.0857,0.96304
sub-2040,Meditation,17,0,5,22,36,33,32,117,5,22,36,70,14,4,1.2288,1.1862,1.2043,1.1465,1.1824,1.0218,1.0944,1.0567,1.0966
sub-2040,Meditation,17,0,6,21,37,25,25,75,6,21,37,32,15,7,1.2606,1.1206,1.2913,1.1329,1.1828,1.2048,1.2359,1.2118,1.2124
sub-2040,Meditation,17,0,5,11,27,31,39,114,5,11,27,59,5,3,1.0646,1.109,1.1116,0.93066,1.0408,0.91687,1.0097,0.89407,0.99164
sub-2040,Meditation,17,0,6,18,28,26,41,86,6,18,28,55,18,2,1.3103,1.3274,1.3388,1.1373,1.2446,1.1951,1.2296,1.2136,1.4791
sub-2040,Meditation,17,0,5,16,31,39,33,119,5,16,31,84,10,4,1.2291,1.278,1.231,1.0012,1.1623,1.0775,1.2073,0.97823,0.90474
sub-2040,Meditation,17,0,2,12,30,40,25,108,2,12,30,83,1,0,1.2418,1.2053,1.3188,0.94746,1.2456,1.138,1.2976,0.88038,
sub-2040,Meditation,17,0,4,18,26,18,34,82,4,18,26,36,15,3,1.3365,1.3633,1.3957,1.1629,1.2863,1.3131,1.3393,1.3347,1.3227
sub-2040,Meditation,17,0,9,21,34,25,29,84,9,21,34,42,15,8,1.3078,1.2655,1.3116,1.0749,1.2602,1.1788,1.2966,1.2476,1.0834
sub-2040,Meditation,17,0,4,17,36,19,40,68,4,17,36,26,9,5,1.2913,1.4589,1.3756,1.3158,1.3372,1.2421,1.2649,1.183,1.3479
sub-2040,Meditation,17,0,4,17,31,37,23,78,4,17,31,66,8,5,1.1784,1.0797,1.2087,0.91074,1.1314,0.94946,1.0911,1.0253,0.93702
sub-2040,Meditation,17,0,6,10,30,24,28,101,6,10,30,52,11,4,1.1007,1.0424,1.1665,0.79383,1.1249,0.93842,1.0309,0.90726,0.98221
sub-2040,Meditation,17,0,7,21,52,22,26,118,7,21,52,49,11,3,1.2343,1.11,1.2382,1.0562,1.1199,1.0852,1.0972,1.1127,1.0978
sub-2040,Meditation,17,0,5,13,31,27,29,119,5,13,31,68,7,2,1.2162,1.1261,1.2278,1.0232,1.107,1.043,1.1897,1.0497,1.0423
sub-2040,Meditation,17,0,6,29,25,26,41,54,6,29,25,33,15,15,1.2448,1.3983,1.3146,0.96916,1.1655,1.2159,1.1023,1.1783,1.0766
sub-2041,BreathNVHA,25,1,21,10,64,30,21,79,21,10,64,97,25,20,2.1004,1.9361,1.9548,1.665,1.7076,1.7612,1.8811,1.844,1.8871
sub-2041,BreathNVHA,25,1,12,9,25,34,20,67,12,9,25,63,3,20,1.4001,1.3193,1.2257,1.1134,1.3244,1.1065,1.2585,1.1622,1.206
sub-2041,BreathNVHA,25,1,8,22,26,28,37,185,8,22,26,86,8,29,1.2498,1.1745,1.2026,1.2565,1.009,1.0911,1.1309,1.0832,1.08
sub-2041,BreathNVHA,25,1,5,28,17,20,60,58,5,28,17,45,11,22,1.1192,1.1719,1.0897,1.0412,1.0091,0.96345,1.0234,0.89062,1.1951
sub-2041,BreathNVHA,25,1,9,14,23,32,44,148,9,14,23,81,13,47,1.313,1.2443,1.1216,1.2488,1.101,1.082,1.1415,1.0723,1.1067
sub-2041,BreathNVHA,25,1,5,27,23,27,45,157,5,27,23,84,8,29,1.1694,1.1596,1.1354,1.2841,1.0441,0.97395,1.0583,0.95448,1.007
sub-2041,BreathNVHA,25,1,5,24,14,25,53,101,5,24,14,66,19,25,1.1486,1.1518,1.0893,1.1846,1.0539,1.0154,1.0423,0.87334,1.0913
sub-2041,BreathNVHA,25,1,8,26,24,24,61,69,8,26,24,48,20,35,1.4552,1.4483,1.2904,1.2456,1.2295,1.1737,1.3151,1.2048,1.3967
sub-2041,BreathNVHA,25,1,4,19,8,23,53,90,4,19,8,74,21,33,1.2956,1.2972,1.205,1.2123,1.0409,1.1883,1.1234,1.0088,1.1751
sub-2041,BreathNVHA,25,1,6,30,13,26,49,127,6,30,13,71,5,26,1.1269,1.1547,1.1595,1.1086,1.016,0.98701,1.0328,0.95881,1.0594
sub-2041,BreathNVHA,25,1,8,20,13,21,52,105,8,20,13,57,10,25,1.2182,1.1465,1.1745,1.0332,1.009,1.0534,1.0587,0.8842,1.1423
sub-2041,BreathNVHA,25,1,5,23,18,22,61,44,5,23,18,45,14,26,1.1097,1.2097,0.99131,1.0488,0.98335,1.0043,1.0175,0.92911,1.1364
sub-2041,BreathNVHA,25,1,5,25,13,27,33,152,5,25,13,81,5,24,1.1794,1.1709,1.2662,1.1984,1.0076,1.0788,1.1151,0.98017,0.99587
sub-2041,BreathNVHA,25,1,4,23,17,25,23,147,4,23,17,71,5,15,1.1727,1.1664,1.3968,1.0425,1.2209,1.094,1.2675,1.3035,1.0412
sub-2041,BreathNVHA,25,1,8,25,26,32,51,149,8,25,26,71,9,39,1.1457,1.2296,1.1301,1.206,1.0342,1.0231,1.098,1.0483,1.1
sub-2041,BreathNVHA,25,1,7,26,18,30,35,186,7,26,18,95,6,31,1.3101,1.3192,1.3448,1.195,1.0874,1.1265,1.2759,1.1269,1.099
sub-2041,BreathNVHA,25,1,14,36,34,22,42,112,14,36,34,52,10,26,1.3881,1.2768,1.2387,1.1682,1.1939,1.1979,1.2641,1.1336,1.2742
sub-2041,BreathNVHA,25,1,7,9,21,17,48,58,7,9,21,69,25,22,1.5782,1.4966,1.2243,1.0811,1.015,1.0205,1.1716,1.1164,1.4588
sub-2041,BreathNVHA,25,1,6,23,11,25,60,55,6,23,11,53,28,42,1.3166,1.3496,1.1101,1.156,1.0357,1.1766,1.1725,1.0282,1.2201
sub-2041,BreathNVHA,25,1,9,19,47,26,38,159,9,19,47,69,10,25,1.4272,1.3864,1.4234,1.3444,1.296,1.2517,1.383,1.2279,1.3005
sub-2041,BreathNVHA,25,1,11,6,23,29,21,89,11,6,23,94,5,20,1.3844,1.0703,1.1695,1.1856,1.1668,1.0672,1.1075,1.0978,1.2525
sub-2041,BreathNVHA,25,1,7,25,30,19,43,62,7,25,30,48,7,14,1.1076,1.1572,1.0593,0.91728,1.0386,1.0077,1.101,0.99034,1.2148
sub-2041,BreathNVHA,25,1,6,15,19,22,52,104,6,15,19,70,8,31,1.2937,1.1875,1.1323,1.0608,0.87575,0.91196,1.04,0.82034,1.0939
sub-2041,BreathNVLA,25,1,28,37,35,23,46,119,28,37,35,59,10,34,1.328,1.3862,1.5071,1.3331,1.4236,1.2317,1.281,1.107,1.3135
sub-2041,BreathNVLA,25,1,19,25,35,19,31,118,19,25,35,59,4,26,1.3322,1.1795,1.4363,1.1592,1.1716,1.1051,1.2466,0.91583,1.2513
sub-2041,BreathNVLA,25,1,18,34,23,14,45,144,18,34,23,63,2,33,1.588,1.5029,1.5127,1.4688,1.4492,1.2125,1.426,1.1597,1.4249
sub-2041,BreathNVLA,25,1,22,34,25,23,47,130,22,34,25,62,3,33,1.3844,1.3533,1.3893,1.2597,1.3675,1.1115,1.2464,1.1612,1.1827
sub-2041,BreathNVLA,25,1,20,37,19,22,46,142,20,37,19,63,4,30,1.3448,1.298,1.344,1.1502,1.2227,1.0996,1.1912,1.043,1.1624
sub-2041,BreathNVLA,25,1,19,35,46,17,40,140,19,35,46,73,3,29,1.9182,1.78,1.8338,1.7175,1.8405,1.5012,1.7303,1.6894,1.7429
sub-2041,BreathNVLA,25,1,25,38,36,23,42,109,25,38,36,46,5,28,1.5947,1.558,1.6191,1.6376,1.6482,1.3584,1.4818,1.3186,1.5398
sub-2041,BreathNVLA,25,1,22,34,38,24,44,134,22,34,38,55,7,30,1.5263,1.5362,1.5572,1.6284,1.6487,1.2873,1.4804,1.2834,1.4331
sub-2041,BreathNVLA,25,1,19,34,21,25,48,121,19,34,21,65,7,30,1.1133,1.1629,1.2408,1.0525,1.1061,1.0172,1.0902,0.96971,1.0557
sub-2041,BreathNVLA,25,1,25,34,39,22,46,123,25,34,39,55,8,33,1.6935,1.6458,1.6542,1.6538,1.7856,1.4013,1.5724,1.4118,1.489
sub-2041,BreathNVLA,25,1,22,39,45,24,44,137,22,39,45,73,7,35,1.8,1.8096,1.8363,1.7801,1.8526,1.5387,1.7211,1.624,1.6788
sub-2041,BreathNVLA,25,1,18,42,21,25,44,142,18,42,21,68,4,31,1.4081,1.431,1.432,1.2717,1.322,1.1446,1.2962,1.1216,1.249
sub-2041,BreathNVLA,25,1,19,39,31,23,44,139,19,39,31,74,3,29,1.5812,1.5674,1.5652,1.449,1.5318,1.2634,1.4411,1.3697,1.4481
sub-2041,BreathNVLA,25,1,22,36,33,20,49,125,22,36,33,62,5,33,1.5898,1.4758,1.4918,1.4257,1.5364,1.2175,1.3863,1.2854,1.3406
sub-2041,BreathNVLA,25,1,25,40,47,21,50,108,25,40,47,46,13,32,1.8693,1.8511,1.8131,1.9449,1.967,1.6502,1.7912,1.6284,1.8096
sub-2041,BreathNVLA,25,1,24,37,32,22,43,109,24,37,32,51,6,32,1.4535,1.4367,1.5208,1.4284,1.4644,1.2051,1.3193,1.1109,1.3836
sub-2041,BreathNVLA,25,1,23,35,27,20,40,106,23,35,27,48,4,32,1.4427,1.3577,1.483,1.3497,1.381,1.1518,1.2778,1.0537,1.2897
sub-2041,BreathNVLA,25,1,24,32,29,23,44,110,24,32,29,55,4,27,1.3878,1.2825,1.4132,1.2916,1.3806,1.1225,1.2226,1.0326,1.2725
sub-2041,BreathNVLA,25,1,27,37,42,23,39,104,27,37,42,49,5,31,1.5472,1.5189,1.6449,1.6192,1.6239,1.3431,1.4675,1.3145,1.5338
sub-2041,BreathNVLA,25,1,32,55,30,20,56,94,32,55,30,47,5,39,1.731,1.8284,1.7749,1.7426,1.8801,1.5331,1.6425,1.4669,1.7377
sub-2041,BreathNVLA,25,1,31,54,22,21,54,104,31,54,22,42,2,40,1.5835,1.6981,1.6625,1.6382,1.6601,1.3976,1.5117,1.3941,1.542
sub-2041,BreathNVLA,25,1,21,28,25,16,30,123,21,28,25,50,4,27,1.151,1.1569,1.2736,1.1206,1.1418,1.0063,1.0834,0.80059,1.0934
sub-2041,BreathNVLA,25,1,13,42,14,19,43,142,13,42,14,67,7,25,1.3029,1.2563,1.3794,1.1902,1.193,1.0021,1.1767,0.95142,1.151
sub-2041,Meditation,25,1,12,5,18,32,41,145,12,5,18,87,1,18,1.5469,1.6727,1.4822,1.3991,1.5174,1.3903,1.4702,1.1404,1.3837
sub-2041,Meditation,25,1,15,5,25,40,30,149,15,5,25,101,2,18,1.3707,1.4071,1.3388,1.2304,1.2807,1.2541,1.3682,0.99305,1.1918
sub-2041,Meditation,25,1,4,6,14,25,56,78,4,6,14,61,2,28,1.6425,1.8899,1.4928,1.4451,2.1029,1.3749,1.5578,1.5898,1.5551
sub-2041,Meditation,25,1,13,7,51,30,49,56,13,7,51,64,3,37,1.6895,2.0149,1.6129,1.4763,2.073,1.5935,1.7051,1.4877,1.6535
sub-2041,Meditation,25,1,7,6,34,30,52,70,7,6,34,70,5,43,1.5921,1.8709,1.5066,1.2624,1.9435,1.2833,1.5308,1.2037,1.4946
sub-2041,Meditation,25,1,11,8,30,32,52,93,11,8,30,78,6,42,1.5386,1.7156,1.4714,1.244,1.5377,1.2668,1.499,1.1986,1.3846
sub-2041,Meditation,25,1,15,16,29,40,42,125,15,16,29,93,4,25,1.4543,1.5998,1.4625,1.2735,1.3174,1.3034,1.4841,1.1461,1.299
sub-2041,Meditation,25,1,21,22,47,31,31,107,21,22,47,78,3,18,1.6689,1.6863,1.6133,1.5257,1.4794,1.4092,1.733,1.2685,1.3911
sub-2041,Meditation,25,1,11,6,21,38,40,145,11,6,21,108,5,26,1.4143,1.5497,1.3916,1.2162,1.4626,1.2364,1.3622,1.0504,1.2816
sub-2041,Meditation,25,1,10,6,24,37,43,146,10,6,24,100,1,20,1.5254,1.7071,1.4902,1.441,1.6134,1.3919,1.4813,1.4185,1.387
sub-2041,Meditation,25,1,16,13,39,34,47,93,16,13,39,78,4,33,1.5852,1.7084,1.5398,1.3749,1.43,1.3778,1.5884,1.3237,1.4011
sub-2041,Meditation,25,1,13,8,62,29,44,53,13,8,62,65,7,39,1.8318,2.0675,1.7106,1.5545,1.927,1.6829,1.7949,1.5289,1.7277
sub-2041,Meditation,25,1,11,12,37,32,51,102,11,12,37,76,2,40,1.4974,1.6643,1.4331,1.2813,1.419,1.2539,1.4885,1.1516,1.3446
sub-2041,Meditation,25,1,11,13,32,35,45,103,11,13,32,88,6,36,1.5208,1.6801,1.4817,1.274,1.314,1.2871,1.4815,1.2421,1.3934
sub-2041,Meditation,25,1,20,15,45,33,37,117,20,15,45,87,10,31,1.4902,1.5554,1.4414,1.2554,1.2666,1.2698,1.4578,1.1275,1.2915
sub-2041,Meditation,25,1,15,17,24,34,40,93,15,17,24,84,4,29,1.6103,1.7933,1.5305,1.3899,1.4133,1.4414,1.5926,1.3279,1.3904
sub-2041,Meditation,25,1,21,15,47,32,33,106,21,15,47,83,2,15,1.5597,1.638,1.5342,1.411,1.4421,1.3484,1.5949,1.1366,1.3535
sub-2041,Meditation,25,1,17,13,28,36,34,163,17,13,28,112,4,16,1.5614,1.471,1.5345,1.3774,1.3331,1.428,1.544,1.1966,1.4283
sub-2041,Meditation,25,1,6,9,15,32,53,100,6,9,15,81,2,38,1.4751,1.7638,1.4128,1.2501,1.4314,1.2339,1.413,1.1208,1.357
sub-2041,Meditation,25,1,7,8,21,29,55,73,7,8,21,67,3,36,1.558,1.8544,1.4963,1.2894,1.6905,1.2886,1.5216,1.2355,1.4785
sub-2041,Meditation,25,1,6,6,16,30,49,108,6,6,16,78,4,37,1.5469,1.7811,1.424,1.2843,1.6989,1.2686,1.4667,1.1809,1.3713
sub-2041,Meditation,25,1,5,6,13,33,56,107,5,6,13,69,2,31,1.5145,1.8045,1.4632,1.3694,1.7347,1.2755,1.4979,1.2861,1.4476
sub-2041,Meditation,25,1,8,6,28,35,37,141,8,6,28,83,2,14,1.6314,1.9113,1.7219,1.6126,1.5718,1.5055,1.6103,1.3549,1.7556
sub-2042,BreathNVHA,20,0,30,19,29,48,51,102,30,19,29,65,9,32,1.2633,1.3986,1.2871,1.2279,1.1551,1.1454,1.2525,1.098,1.1944
sub-2042,BreathNVHA,20,0,26,24,58,35,34,178,26,24,58,104,8,27,1.2442,1.2187,1.3151,1.1934,1.0496,1.0762,1.2289,1.133,1.0955
sub-2042,BreathNVHA,20,0,30,16,81,43,42,175,30,16,81,81,7,37,1.3625,1.3914,1.5045,1.281,1.1975,1.2688,1.3127,1.2899,1.318
sub-2042,BreathNVHA,20,0,27,22,43,37,45,147,27,22,43,74,3,20,1.0446,1.0753,1.1321,1.0455,1.0009,0.93079,1.0352,1.0641,0.97934
sub-2042,BreathNVHA,20,0,19,12,39,25,54,83,19,12,39,67,10,22,1.1754,1.503,1.1791,1.2605,0.96929,1.08,1.0825,1.1416,1.1119
sub-2042,BreathNVHA,20,0,27,18,97,41,50,178,27,18,97,91,7,38,1.2855,1.3602,1.3752,1.2702,1.1041,1.2002,1.2257,1.2399,1.2179
